@relation water_quality_

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Check numeric

@data
7.399811,229.776264,28630.95442,8.711706,302.315759,11.927552,78.576441,3.803724,0
9.271669,256.273392,26912.22842,5.76678,274.646117,12.376686,89.90495,3.744204,0
4.704184,169.943914,7028.839617,8.987043,317.829814,8.069436,63.664949,4.138994,0
8.654793,218.17266,14799.31146,6.164049,366.147991,8.95452,72.62028,5.148138,0
8.018772,228.111463,27405.31621,6.49136,?,8.716667,56.188852,4.356279,0
8.189363,229.608499,13197.56681,6.007956,334.054289,14.861377,103.322855,3.688298,0
9.341092,230.430056,18254.11066,6.113974,?,12.908755,91.856527,4.598787,0
?,228.251995,18593.22264,5.905207,?,13.672647,54.492469,4.12285,0
4.89196,153.506232,9559.547392,7.847066,349.82439,11.457624,61.110529,3.90427,0
6.056818,211.765886,4440.277357,9.507303,?,17.766397,53.541191,3.358061,0
5.655117,146.762023,19271.90312,6.391439,316.495631,11.971417,62.004563,4.401152,0
7.890263,164.708035,17645.06534,7.14136,?,21.977158,33.279298,4.636739,0
11.90774,298.09868,17083.17509,5.878993,?,14.06337,64.368593,4.256415,0
8.811472,270.209549,12138.42295,10.520555,360.295574,15.95268,67.878497,5.587396,0
4.126581,113.024472,40528.80535,6.489951,?,15.793392,68.797443,3.504751,0
5.735359,149.17169,28628.15186,5.073074,?,12.20195,65.90985,4.085055,0
8.000776,237.51925,18419.13288,8.32333,308.006321,13.492536,82.753278,4.51921,0
8.775047,191.526874,21768.64074,4.751005,387.245552,11.875184,56.029098,3.830699,0
8.303831,222.950037,26030.61851,7.108974,?,14.383585,70.0727,3.392657,0
5.082241,191.767047,17739.19896,9.111722,309.787515,12.307109,88.892555,5.056379,0
5.813546,184.031776,10112.20732,6.536992,309.451187,11.438175,77.508193,3.721426,0
3.422394,141.300305,16017.6119,8.214714,?,10.60328,94.949108,3.676246,0
5.913375,148.607944,14467.78593,6.159095,?,14.423404,56.460386,2.499832,0
6.783024,236.278866,8213.772245,9.332861,?,11.590707,91.680931,4.778808,0
6.83606,205.667719,18321.3275,6.712854,297.837188,13.808923,70.714225,4.952508,0
4.884388,136.557785,28392.42498,8.4404,?,13.831877,73.824556,3.616701,0
8.331553,238.992414,11635.77208,3.923239,276.40228,15.410764,?,2.692389,0
7.819659,225.106836,16403.95238,7.09331,313.168134,15.375616,32.681851,2.402337,0
5.428357,167.017383,24930.19881,7.967086,334.086977,18.179149,70.312696,2.847844,0
4.556657,156.422941,14400.71863,9.461285,?,7.897724,54.913943,4.392257,0
7.333003,189.447965,32358.5386,6.346378,341.346443,12.537466,61.581378,2.642004,0
7.114387,196.53396,27022.7085,6.176786,?,18.704279,59.730438,3.762682,0
6.37695,170.22708,16079.36125,5.433802,331.856892,15.703707,54.013112,4.284387,0
9.338235,248.376016,17416.80178,6.665873,342.720808,19.742815,58.65853,1.872573,0
?,130.558561,17429.58495,6.317654,322.059588,15.318048,75.376408,5.541322,0
8.933878,278.231754,14179.62274,8.128262,318.356502,16.6649,48.357257,4.374797,0
10.60059,274.968783,21558.30874,6.112819,350.363703,12.610799,?,5.4777,0
6.838817,196.196213,11877.23665,9.624699,365.34884,14.924058,41.121382,4.776536,0
5.600877,183.573783,20411.66438,9.753766,336.404819,11.095878,66.820124,4.362034,0
6.102533,179.397232,24196.26441,7.155344,321.442113,13.47815,60.05829,2.292574,0
6.490923,189.031588,30453.62319,6.060119,297.512799,14.97397,47.012889,4.372333,0
8.506979,197.745141,20098.19952,6.456556,344.127253,9.028359,78.933096,3.881794,0
7.413288,196.452303,17465.34558,6.309196,355.164792,13.178069,80.604776,3.290106,0
?,252.404565,20197.24767,2.562255,350.547757,12.031863,69.292252,5.146443,0
7.586236,190.890219,16409.93656,5.739025,?,13.906082,95.382662,4.351335,0
7.103348,249.589359,4425.42644,8.211762,293.078666,18.422985,68.474194,4.417194,0
6.153496,163.205548,48175.85209,7.153803,299.566751,5.15938,55.528949,4.81997,0
2.376768,129.863973,11684.11164,9.974808,301.429747,8.741258,76.310695,3.629218,0
7.514836,215.439524,17017.42996,7.417041,335.652454,14.532854,66.037246,4.299732,0
7.445189,225.397787,24741.535,9.248499,?,15.535979,87.083919,3.637895,0
4.835298,136.295037,23031.21581,5.560179,358.933089,11.505803,60.773857,3.633761,0
8.37628,248.132861,27824.19048,7.100523,343.057975,18.658886,53.30376,5.703963,0
7.945909,213.066407,16769.89055,4.74534,292.419247,14.189856,82.054404,3.585431,0
8.727779,202.419505,25521.88922,3.830238,326.907924,16.611458,104.37325,3.83154,0
6.089431,207.267133,11339.16605,8.888347,317.279123,11.674318,48.35825,4.366861,0
7.172323,191.389422,14702.05907,6.557105,313.866282,12.630182,108.265227,3.084216,0
8.332953,236.532404,18881.79518,4.275693,?,15.121055,55.507739,3.4083,0
?,231.973298,21460.83816,8.673483,360.672211,12.178788,66.864501,3.955091,0
4.563371,152.907561,13490.60815,7.499917,338.584921,14.143989,69.01624,4.825179,0
?,181.080656,30050.43945,7.975631,360.086901,17.674565,?,3.522486,0
3.676845,173.677702,22581.22449,12.653362,289.126846,8.386407,49.658554,5.461473,0
?,169.355927,23133.66235,8.247828,337.047896,14.74909,58.356851,3.517153,0
7.88908,208.402367,24974.69277,7.296282,?,12.52968,60.435016,4.034041,0
5.525769,188.15598,16113.01055,8.306926,?,12.094513,74.718676,4.401413,0
4.858056,159.695554,32886.5289,7.689305,?,23.108016,76.094469,4.130972,0
3.27282,145.492306,7408.976196,11.996015,336.687809,10.458874,?,4.318516,0
7.117579,186.19968,31528.94869,6.387037,335.348881,19.073996,75.903072,4.333402,0
7.822257,200.002793,22411.00686,5.283594,343.080377,12.273073,75.256212,3.080866,0
4.334058,155.82935,13351.41383,8.603927,321.786965,7.809445,77.879219,2.613532,0
?,214.035312,10039.53838,10.130125,383.7543,18.917584,51.485351,3.259749,0
8.839584,246.066476,21179.76259,7.717662,343.047384,16.917901,60.436032,3.118039,0
5.290667,160.432029,9265.104948,9.272066,358.547147,11.220817,67.646066,3.530574,0
7.873272,182.646659,25337.12296,3.715065,362.484604,12.132425,65.499925,3.306393,0
7.148441,173.272818,30656.16311,4.737826,?,14.567819,57.822023,4.30857,0
6.453605,175.47934,25257.64929,7.62653,263.401258,15.755402,?,5.568265,0
?,189.823418,20278.33827,6.79994,?,10.092087,46.629299,4.940015,1
5.654119,171.751551,16431.2049,7.283454,387.904632,11.814852,86.308236,3.466264,1
7.650683,239.490148,15326.92501,8.927896,373.436312,17.883592,?,4.043711,1
6.418203,173.446214,19617.30849,7.396472,321.86525,18.453951,46.345864,2.670977,1
6.848,199.776814,26296.9483,7.339173,354.250555,22.139958,51.534965,3.815228,1
6.991685,152.976217,20389.59382,2.64839,331.252916,15.485378,69.670038,3.724824,1
5.924799,111.478582,15413.89615,6.90003,347.861837,13.261143,74.193995,4.188928,1
7.52668,192.167096,38468.41358,6.616368,290.64174,13.055894,58.768613,4.148223,1
?,233.063426,36640.37137,10.000218,435.115189,16.635476,61.07371,4.849755,1
5.324641,142.806978,728.75083,8.403316,?,15.174664,60.077852,3.652003,1
9.038326,227.357659,34353.83973,5.573277,231.053687,16.331421,92.643383,3.706266,1
5.945989,151.685797,12356.90562,7.89412,342.029115,15.725467,57.683067,3.793329,1
6.195087,195.44316,19331.19404,9.112558,342.871807,17.212455,85.114196,4.196558,1
9.062822,246.629701,27959.92616,5.649971,308.780769,21.142053,44.149348,3.73037,1
7.137429,210.502749,17506.6088,7.304928,301.642004,13.076007,64.230942,2.964181,1
6.232011,208.668171,12149.69673,8.560039,?,13.246995,33.380354,1.641515,1
7.780869,221.844493,40483.73039,6.146098,302.329674,11.753046,51.559465,4.602027,1
7.150046,238.79823,14708.47419,8.606774,450.914454,14.966532,53.144979,2.633891,1
4.574125,134.201289,22520.41864,8.191827,403.34239,11.260913,69.047159,3.0865,1
6.179312,159.773264,21532.51923,8.063335,272.440848,11.010545,99.996286,2.951961,1
5.566328,153.775514,14574.6611,8.01155,?,14.200557,75.555219,3.424761,1
?,160.095086,26561.56949,7.187022,322.090465,11.455203,57.150958,5.13678,1
7.185168,209.68314,24909.78315,6.69107,?,16.088648,75.671329,3.955847,1
?,160.915815,13943.24497,8.39973,380.768478,15.208691,75.575056,4.141552,1
6.990453,225.923446,17679.3511,7.248867,377.86804,13.787264,87.83905,5.184442,1
5.810742,151.876172,25419.55166,7.874166,313.364797,14.646685,77.373813,3.436967,1
7.444166,211.446324,20003.49768,7.238302,?,13.778226,49.900899,3.820866,1
4.374878,144.237181,17384.25719,8.898436,?,13.715804,55.989796,3.030108,1
6.60254,174.632977,21607.48324,6.581327,308.931421,9.064445,68.827047,3.592496,1
6.857494,233.210575,22603.64945,6.627059,368.105783,16.926175,62.5579,4.306581,1
?,176.772186,19486.19111,7.960133,412.407278,16.710056,33.56304,3.888177,1
6.789821,197.300014,22527.68121,5.166942,399.981755,15.916605,47.935105,4.512068,1
8.560349,244.796705,14254.66132,7.4539,315.971147,18.228749,57.365541,2.939213,1
?,113.175965,9943.929785,6.337138,354.297565,19.676169,23.075806,3.787476,1
8.277058,242.559246,12715.81428,5.128733,371.302747,15.220021,61.799014,3.751324,1
?,157.781555,13711.72328,6.133935,?,13.172721,60.457764,5.06847,1
6.921257,158.292057,31177.13337,6.978993,?,11.482187,59.998554,3.540384,1
5.636924,159.13941,27283.78065,6.918727,328.907287,13.611408,36.335199,3.007138,1
6.607503,231.565799,26420.80956,9.57782,418.240943,15.671203,61.364421,3.447111,1
4.951414,153.21215,20117.35906,8.985572,391.069045,11.831691,68.387613,3.870681,1
5.913133,184.393156,40847.76015,7.041828,331.959964,21.917377,58.839203,3.900211,1
?,232.468727,15873.03443,6.365469,313.263607,10.392937,59.659209,4.706775,1
5.796237,156.347095,15671.11929,8.408832,?,17.548425,74.402702,2.483643,1
5.039673,154.41833,23027.54976,7.759843,422.769068,17.728389,69.508526,4.864866,1
6.163519,185.790317,37282.52249,8.240832,?,16.162059,84.931402,3.477245,1
6.339143,167.419711,16364.15941,8.095991,312.394078,21.887088,91.066356,3.355765,1
7.610673,193.66187,20511.62083,6.654332,?,14.319384,39.497264,5.404818,1
5.782079,200.404795,25366.12069,9.270066,?,10.675518,54.081094,5.059362,1
6.451504,179.528925,7990.891468,6.196876,377.269841,15.434513,74.99252,6.307678,1
?,179.578094,47591.28318,8.097302,?,13.800071,58.2198,3.685593,1
6.920449,196.319401,39251.18213,8.493784,317.382315,14.697845,41.753727,4.498818,1
6.549188,212.922142,19236.01249,7.96019,?,12.587048,49.585573,4.190311,1
6.393231,185.836158,17258.11403,7.329999,330.132138,11.650393,47.640014,3.644388,1
6.100245,160.60823,13886.80971,7.542775,366.688795,18.72286,64.390521,2.174898,1
6.359431,208.203021,23347.17271,9.000395,?,14.173906,?,3.636495,1
6.272475,190.200713,14642.20554,9.734513,399.052941,16.557177,74.435389,4.612536,1
?,161.250331,23469.22087,8.392832,?,13.83628,70.20674,3.60022,1
7.493844,197.331291,26678.39288,7.198435,269.892347,13.134917,69.590806,3.819947,1
7.635265,205.067631,17796.37464,7.156738,306.800286,17.486815,32.92072,3.948304,1
9.097617,263.82412,38413.05709,7.634362,274.959028,18.285882,74.512565,5.473663,1
8.040144,224.863482,6879.764653,8.136931,418.95501,12.405913,73.21799,3.98646,1
7.296909,149.079496,15931.42923,6.550096,276.013273,14.723055,62.634449,4.671448,1
8.226808,191.278681,16472.19231,6.863927,?,15.183646,63.416787,2.188702,1
8.014183,244.120098,30566.7675,7.714447,307.987458,22.641598,61.578461,3.417076,1
9.252893,236.098786,12855.34624,5.784976,276.286305,12.609077,55.61776,3.566435,1
7.288113,216.612475,18979.98169,7.66851,358.97862,14.163607,53.313046,3.62699,1
4.865444,114.4639,32858.4831,7.47307,365.301135,16.1516,45.647388,5.070254,1
4.762829,153.297018,22777.53207,6.841721,?,15.785509,86.128613,2.471786,1
5.141507,111.994028,11288.63472,5.84175,389.225673,12.982476,81.159239,4.510578,1
4.88638,159.317972,38633.30517,8.370179,375.899169,16.820615,59.18319,3.227849,1
9.454119,224.817132,21379.96393,5.407692,227.665635,15.772334,52.033845,4.058626,1
7.000523,219.44264,26012.13028,6.280887,395.241329,19.538635,46.861384,4.333689,1
8.323982,262.218585,21292.82875,7.076944,350.325736,17.684655,72.343812,4.153783,1
6.643159,188.913541,32873.82002,6.791509,333.848842,14.70681,67.844849,4.562198,1
?,208.204531,17835.30901,8.93033,351.214962,10.208344,52.248517,5.70969,1
6.758656,190.33728,20666.45316,6.78366,?,9.784777,86.695451,2.74389,1
8.628893,186.637712,13688.07434,6.289036,254.358801,12.387633,53.150765,3.07135,1
9.794718,254.425066,12490.55828,5.99248,291.197261,11.665297,80.698214,2.80713,1
5.376078,185.540478,36026.40156,9.649943,343.486633,14.004449,?,3.62925,1
5.603326,207.897187,36873.55799,7.631346,404.672921,13.515236,85.345585,3.900421,1
8.592418,228.676036,33013.47977,8.172356,?,17.128155,?,3.701288,1
7.266781,178.25771,27468.68171,6.043959,314.390628,13.665328,87.131873,3.919827,1
8.064653,214.816681,27172.89357,6.369175,253.481228,12.45883,65.399484,3.324113,1
?,222.268721,18406.59418,8.183988,?,9.475981,79.85233,3.710958,1
6.336457,185.680004,25927.26543,8.199318,321.817662,10.665799,51.552301,4.56122,1
6.166348,210.086558,37922.90562,6.760221,?,12.289238,39.978096,4.816304,1
4.533399,169.735222,30301.85667,7.074907,413.102198,17.060491,70.293339,3.188641,1
8.951652,205.892346,15189.32782,3.016033,283.867695,19.125825,65.639328,1.844372,1
7.210774,163.047283,14230.41913,7.352941,324.095726,9.79301,89.919916,4.462408,1
4.238283,134.88951,29344.84448,8.180874,351.237362,12.427378,83.762653,3.787426,1
8.264091,216.551887,23556.93435,5.830685,333.500538,8.66772,39.804179,3.410511,1
7.893313,220.34832,14444.2896,8.0374,300.152172,18.423634,67.009098,4.09736,1
4.855588,145.79037,14905.25591,9.829675,392.667482,10.44659,52.289484,4.697153,1
5.230454,152.094169,24790.7246,6.30873,388.99808,12.594197,51.625213,3.695615,1
7.017295,170.132446,20169.34425,5.21628,378.226971,15.505992,64.624944,4.899611,1
4.941972,166.710441,19806.4113,8.031865,426.157519,15.496887,68.608402,5.076147,1
9.638222,226.470215,30739.68909,6.849401,?,13.728883,69.26812,4.61437,1
7.3374,176.7535,18543.49936,7.127078,278.361177,14.773005,85.680836,4.981834,1
?,241.066929,22656.71462,7.293823,?,16.404805,46.139183,3.735204,1
?,181.63015,22665.13853,7.221068,?,10.985422,76.126352,3.291943,1
8.257597,208.404166,20109.02627,6.230582,235.770982,14.410778,74.984937,4.528575,1
8.315268,229.757446,15077.85034,7.053503,?,12.195094,77.52343,4.128525,1
?,114.733545,13677.99404,9.9812,441.826777,11.384858,71.153285,3.293848,1
7.171594,250.225297,22431.02699,7.697675,?,7.923398,79.697764,4.622736,1
6.941279,180.817722,15433.13484,7.140122,325.515857,20.302337,61.520687,4.17896,1
?,256.936378,13766.33079,5.083866,290.311034,17.731523,58.354856,3.979297,1
6.888548,179.632475,30722.29823,6.579328,284.885743,7.70101,63.293585,2.901432,1
6.833111,178.658074,31461.19676,7.942857,302.535371,19.370328,?,3.021574,1
8.247958,195.539536,28327.16734,5.378286,281.229853,18.076938,70.793036,4.723231,1
8.92238,278.619448,21963.476,8.105638,334.053693,8.803475,?,5.821826,1
7.356057,234.782302,31409.06398,7.39553,283.509583,22.166321,87.399122,4.549917,1
?,168.409525,26148.53787,9.03044,424.302122,10.674582,51.876955,3.893327,1
9.752703,269.640378,10194.32541,7.978044,298.082462,12.562615,51.353052,3.42211,1
6.844142,184.393043,41408.11482,6.459987,?,13.166416,68.89062,3.412853,1
6.910765,242.091338,7764.438022,8.04587,440.635509,18.376802,45.306539,4.340149,1
8.801846,205.407825,13121.17194,6.701767,263.482728,18.909035,67.963342,4.031496,1
6.283104,236.823215,26188.16217,9.364361,328.503515,16.351911,68.910337,2.663921,1
6.354038,227.232895,16174.43374,7.567419,411.285251,9.969701,82.492595,4.93524,1
5.928767,192.04842,19240.0582,8.986863,400.164161,9.893655,52.157787,3.592912,1
6.823642,170.328172,14053.22068,8.120631,?,13.542213,77.227003,3.386363,1
7.342231,198.168804,35273.97623,5.268807,300.405924,12.388549,62.743383,4.261504,1
7.14602,195.922102,22445.1733,6.652035,?,12.367109,57.530659,5.393476,1
5.089388,147.995271,39659.8769,8.424878,?,14.943585,84.254264,3.054045,1
8.594217,228.160901,29706.23422,5.92446,257.14865,15.963752,52.950023,4.489545,1
8.149437,220.203734,23978.10768,7.384126,360.414005,13.364677,103.38021,4.949257,1
9.271579,274.021391,38886.38768,8.045991,244.086257,15.981068,62.320048,3.549608,1
7.021617,203.201197,12352.81111,6.845744,380.804054,14.507013,68.233386,3.855636,1
7.833361,249.340053,13394.73161,8.34167,393.137872,10.983344,76.645734,4.270973,1
6.643734,202.413638,14110.92097,8.75411,340.975559,15.954655,64.363793,3.920607,1
6.761414,216.532498,32156.81944,8.723064,343.601104,20.314691,60.521593,4.350207,1
7.243482,196.982379,29772.01925,6.497201,?,14.154955,50.655001,4.763579,1
7.990658,211.286342,26951.86265,7.510776,?,13.942812,69.394418,3.160917,1
7.612517,225.492793,14812.97064,7.982595,356.690174,14.994662,55.893916,2.939593,1
6.080993,182.413992,31321.08243,7.624239,318.722751,11.398007,81.288382,2.091787,1
7.888425,269.572913,15761.87137,8.173475,?,7.025536,78.502271,2.998066,1
6.658834,182.389559,16828.8806,7.071299,355.89689,16.618053,69.412284,3.96974,1
?,208.303833,23495.30748,5.80034,274.975279,5.980339,57.203089,3.210753,1
7.222998,179.56029,21314.86979,5.864717,?,11.87837,79.394008,3.966259,1
?,194.713968,40611.71332,7.423192,290.332286,16.340159,72.09361,3.125609,1
6.427721,166.850237,12215.40908,7.696751,376.282617,20.130483,66.735044,2.904453,1
5.023381,136.976879,15040.84148,7.588021,409.918702,14.245091,71.983851,4.477351,1
?,192.057661,25795.69364,6.116863,318.926564,13.939193,84.3154,3.789196,1
8.164,195.212495,27414.89912,5.412481,231.724225,12.425426,69.990128,3.673088,1
?,202.88243,17505.85274,7.104366,310.532837,17.958968,78.587538,3.537041,1
5.272156,181.732877,19015.46827,9.013016,446.724016,11.103467,63.82601,4.063826,1
6.903074,206.922504,17947.98811,7.048017,?,11.77511,58.176255,4.473887,1
7.466558,212.81603,16679.67362,5.436264,366.601344,6.13421,46.655429,4.991675,1
7.397651,260.083385,26730.63533,8.076995,361.113199,17.847827,101.466825,3.078479,1
?,154.925972,30037.22162,5.796571,252.067267,13.904652,77.532042,4.113585,1
?,226.31858,18465.26504,6.026304,358.69723,10.269402,61.159327,3.406563,1
5.539534,200.711681,21021.41826,9.827309,390.554156,14.95589,67.169816,3.75566,1
7.376161,199.17016,17181.00881,6.602452,388.028517,16.948292,75.88616,4.010235,1
9.318614,317.338124,24497.87394,7.597452,357.167217,12.032377,68.59983,4.642719,1
6.701941,168.745414,17176.87895,6.390966,330.674729,10.82784,52.112707,4.17945,1
5.547576,182.644736,27417.99804,9.58609,378.526141,11.565242,78.878604,4.448671,1
9.001823,263.514188,15379.91276,6.473674,355.006426,22.045457,61.514342,3.976873,1
9.130769,266.744959,9929.19481,6.011964,352.153214,10.974207,65.782453,4.771444,1
4.07792,185.852326,9975.601334,10.758464,?,9.702581,64.361116,4.789052,1
7.125211,209.746771,16701.56598,7.458741,320.500945,18.952797,92.347375,3.908075,1
13.54124,187.606792,13475.91277,6.756055,?,15.142667,74.448559,3.529191,0
7.171224,199.160175,13163.03128,5.762522,351.278134,19.103152,52.577451,2.209092,0
?,176.386651,26003.16327,7.809251,358.429774,14.447961,90.224844,4.410674,0
6.977744,166.845574,18622.4448,6.609706,353.339919,12.53456,48.463588,3.530623,0
6.357167,191.135512,14782.80422,6.154448,?,18.863094,69.626325,5.222077,0
?,231.305127,15629.76233,7.018067,297.748867,11.835535,49.679696,4.464244,0
8.339437,175.596742,12629.85305,6.976314,?,17.528839,101.851393,4.133696,0
6.276957,178.263911,25590.68024,6.748702,?,8.567973,70.765532,3.214286,0
10.947473,146.883038,27671.5226,7.279137,?,17.346504,85.292925,3.112317,0
9.871791,114.37145,27912.90826,8.660269,340.046298,8.517762,64.831248,3.652264,0
4.317187,225.514573,27163.45788,6.888136,325.933679,17.152945,43.385914,4.078277,0
4.227537,201.447487,13122.32958,6.932558,374.843538,22.823293,76.469426,4.479628,0
4.140077,253.599838,40626.84781,7.754533,265.468749,19.126695,61.520018,3.167583,0
5.349997,193.808121,31795.62561,8.217819,327.233388,11.776193,55.81651,3.838721,0
7.578014,204.730482,19944.57311,6.192653,?,13.975826,54.637705,3.503819,0
7.710138,174.350577,31017.23942,8.212234,269.859799,9.32004,51.545335,3.898671,0
8.330743,198.9958,28919.81178,7.436214,304.293848,14.713229,83.627824,2.408049,0
6.510972,188.882919,20081.74536,6.559698,368.985739,14.807579,101.248253,3.962525,0
?,206.036295,8667.720239,6.329952,353.529381,21.118938,55.932324,4.128746,0
6.934311,228.194476,13901.64468,6.045503,281.552117,17.8119,66.779338,4.210975,0
8.618654,257.595883,11595.35498,6.399933,?,15.331166,75.687401,4.141342,0
8.460964,236.831781,13158.84836,5.478276,?,16.741463,74.251544,4.728494,0
4.004248,210.486009,32821.85009,6.868438,?,14.504058,58.514082,4.445946,0
3.762098,196.024255,45050.00228,8.725582,324.14624,8.662215,85.157127,4.986069,0
3.795133,178.432919,27179.40482,6.481019,?,12.350038,73.809577,3.185083,0
5.660736,232.749854,16488.01751,6.262933,294.210317,18.875941,76.982658,5.016188,0
9.396148,224.753957,25825.38701,7.391299,301.615064,16.876927,58.974053,4.606058,0
13.349889,152.776455,18464.90077,6.717973,334.86407,17.192564,85.883523,2.531075,0
?,184.688395,20857.90822,6.462946,322.680582,18.443786,66.242699,3.7761,0
7.817901,221.089708,13742.14597,6.373737,287.698481,12.704827,66.7776,4.622668,0
?,220.892705,7460.24726,4.987537,?,13.114365,40.612909,4.266869,0
1.431782,228.130383,12937.24689,6.214773,319.734136,12.033344,61.141119,4.948443,0
6.970037,182.888589,32037.60547,7.412765,376.951932,14.351241,70.05272,4.275288,0
10.85186,166.741949,12887.19376,7.701932,?,15.786497,?,4.345013,0
6.588007,244.94322,23898.97448,6.780936,273.736644,9.250628,47.38874,4.216454,0
9.004352,222.489783,16544.8275,6.124095,?,16.036914,67.264669,3.527893,0
?,161.578889,11582.46258,6.720473,?,11.319488,78.898515,4.374333,0
4.328283,192.166324,30592.54883,7.425894,327.303365,11.186939,72.5664,3.708526,0
7.417824,243.304691,320.942611,4.59867,336.097981,20.421472,87.052576,3.470812,0
3.26167,190.957355,28760.00684,7.929539,?,13.372625,58.095555,4.280669,0
?,239.757929,12318.40389,6.407733,259.122131,14.669448,78.801371,4.742163,0
7.928831,231.252216,17444.81445,6.291798,?,13.879724,95.553055,3.413573,0
7.97533,165.714242,17182.45036,7.002192,383.266655,18.659304,76.032739,3.306129,0
9.504158,195.109243,19946.26467,7.467685,300.679528,14.359365,78.306886,4.343041,0
5.158723,119.09384,33892.24595,7.572175,407.476849,16.963982,73.224833,4.094605,0
3.923474,227.705538,24200.35348,7.000875,?,19.394335,61.785679,4.582982,0
?,193.462207,13852.5319,7.145702,358.956565,10.256036,?,3.67324,0
5.849778,229.936687,27435.30656,6.574958,277.033019,14.908558,67.644484,3.643816,0
5.89087,184.055762,34920.03935,7.401367,343.791603,14.728773,62.601685,4.370777,0
5.963479,223.031638,24435.64208,6.221292,305.947013,15.188557,40.142705,3.727813,0
6.10676,211.454489,39430.30782,8.316897,348.776719,12.896953,85.358049,3.924967,0
6.898932,209.636422,15422.22089,6.884918,293.56202,15.671717,66.597336,3.688456,0
8.091812,200.973301,26472.6918,6.72568,?,13.798655,32.667078,4.370031,0
7.611982,190.662804,9138.029344,5.224256,329.580679,17.209367,65.333241,6.494749,0
8.886979,180.563966,26062.44722,8.808963,327.22358,17.618658,48.475982,4.731195,0
6.532097,163.396241,8240.812709,6.641543,402.836817,17.896128,55.022407,4.599324,0
7.83398,203.169408,11174.27476,6.246502,394.890809,16.276592,47.931639,4.254477,0
11.563169,174.942862,19359.42882,6.495619,332.44649,17.529526,38.4312,5.107236,0
6.782869,196.182558,25366.7979,7.200358,312.426591,12.118475,76.347994,5.468591,0
8.288765,211.452744,11234.04147,6.38551,360.843312,15.09857,62.999999,3.580523,0
0.975578,221.204114,31145.11074,7.615583,333.677843,21.145954,?,2.533996,0
7.52898,225.340986,8129.734919,6.305472,309.231247,16.961944,64.265787,3.64441,0
9.764658,119.16401,38781.45742,9.334632,380.230634,14.967733,59.193176,3.024571,0
10.191665,211.566904,13630.04731,6.524476,297.049066,17.411747,72.720573,3.403423,0
2.925174,260.458041,39233.09884,7.670149,303.402079,11.30921,69.238445,3.678588,0
?,200.661925,29513.80486,7.9663,347.541419,19.950054,?,3.027946,0
6.657794,205.543176,18844.03703,6.734228,363.39793,8.006966,66.934782,3.868926,0
7.00523,219.921997,26597.58645,7.351021,333.583723,13.284691,98.965389,3.589866,0
?,178.080442,35044.37128,7.760027,357.082818,17.551382,71.111182,3.761633,0
6.227842,183.309048,38976.03521,8.247333,?,15.847849,46.643589,4.599573,0
6.39276,216.675543,19323.67725,5.906405,283.205517,14.982646,41.586606,4.421528,0
6.088022,162.278357,23567.13288,7.698582,372.835081,13.663607,75.266064,4.173083,0
3.961389,173.029641,24028.40541,8.005631,391.0023,19.94528,59.834541,4.092966,0
4.27516,229.443109,26098.63796,6.525203,281.896827,16.133203,66.654193,3.732856,0
7.301903,224.467802,23565.1784,7.554047,280.129485,8.524864,68.940193,3.430699,0
10.893485,177.734357,25702.51867,7.65983,312.399335,17.472109,42.81457,3.63497,0
6.798097,198.116381,35883.78011,7.051814,?,10.888639,58.473804,3.571623,0
11.496702,195.989486,14158.15728,7.235224,311.965093,19.321722,82.350013,3.132253,0
5.808239,195.514516,43110.50372,7.368819,281.918918,15.047019,51.294792,4.819064,0
?,183.521107,20461.25271,7.333212,333.119476,20.179029,67.019903,4.886634,0
5.67933,182.145266,17909.11563,7.538592,?,15.219355,81.555597,3.292071,0
7.783306,196.815952,24789.35473,6.548497,331.036776,12.066182,14.343161,5.04562,0
6.316471,187.030116,32651.80276,8.149178,314.208346,14.243421,60.26918,4.902735,0
8.605374,217.043127,22970.95728,7.409957,?,16.692946,46.501658,3.665323,0
?,162.97856,26281.29781,8.523671,369.862671,12.388244,?,5.185642,0
7.057553,177.674305,13129.14984,7.312352,367.328533,16.35632,53.841797,4.486403,0
4.850104,186.676176,32808.3075,7.496263,293.757927,10.630769,85.157983,3.885386,0
?,202.614372,31606.34883,6.464581,?,13.460449,67.059118,4.775121,0
4.560917,165.773119,22939.14438,7.988232,352.793528,13.56415,79.316585,4.123622,0
9.130828,209.743044,11643.66348,6.594682,326.394577,11.274065,67.528288,3.074134,0
?,185.121996,16110.18364,6.444435,355.567366,11.215654,38.041516,2.840893,0
4.233559,194.975044,22185.76396,7.116809,377.846902,14.859198,62.016383,3.515672,0
5.57102,189.728229,26138.09761,8.832762,361.855549,16.166931,88.727373,3.931307,0
?,155.317562,22911.61449,8.315816,409.586373,16.293229,84.892418,4.825702,0
8.527142,217.394779,3413.081633,5.670027,337.631073,14.926751,82.590152,2.649424,0
4.570854,194.967945,44260.19118,8.030452,?,17.942185,79.008272,4.484186,0
8.903734,194.216275,13319.49571,5.566896,323.424362,17.130158,61.428791,4.36517,0
9.459931,222.894659,14450.17575,6.790914,293.746321,9.069161,67.906813,3.32289,0
